0,296.227133993307,147.378416726676,0
0.008,295.388281595135,147.902911751197,0
0.016,294.54290540899,148.459441582004,0
0.024,293.691688603126,149.049539634617,0
0.032,292.835438221216,149.674775366635,0
0.04,291.97509292045,150.336756016567,0
0.048,291.11173242068,151.037122379653,0
0.056,290.246587189212,151.777570423831,0
0.064,289.381051836976,152.559771846432,0
0.072,288.516692993501,153.385449770513,0
0.08,287.655262321352,154.256318606267,0
0.088,286.798706509492,155.174080497985,0
0.096,285.949177434535,156.140411559659,0
0.104,285.109042811587,157.15695075228,0
0.112,284.280903735991,158.2253096238,0
0.12,283.467586879659,159.346980423028,0
0.128,282.672174399277,160.523401151474,0
0.136,281.897990648729,161.755860486831,0
0.144,281.932773234604,161.687862582986,0
0.152,283.074299576813,159.809448259598,0
0.16,284.219135959486,158.022802993096,0
0.168,285.362805237147,156.325095449457,0
0.176,286.501180735647,154.713441462844,0
0.184,287.630468455408,153.184930362559,0
0.192,288.747189814853,151.736641056172,0
0.2,289.848163392423,150.365665063454,0
0.208,290.930484517049,149.069130686833,0
0.216,291.991513989673,147.844192865613,0
0.224,293.028853628685,146.688073355867,0
0.232,294.040326600669,145.59807130988,0
0.24,295.023974194154,144.571539573382,0
0.248,295.978028768963,143.60592273554,0
0.256,296.900899342823,142.698758309813,0
0.264,297.791164457015,141.847668624751,0
0.272,298.647553397426,141.050375536915,0
0.28,299.468923679103,140.304716164727,0
0.288,300.254270684206,139.608612626607,0
0.296,301.002703824548,138.960094147434,0
0.304,301.713429128653,138.357305285662,0
0.312,302.385747193313,137.798495507474,0
0.32,303.019056494347,137.282006940874,0
0.328,303.612809196266,136.8063126287,0
0.336,304.16654968711,136.36996717971,0
0.344,304.679868549764,135.971646385342,0
0.352,305.152420271821,135.610122374345,0
0.36,305.583894391906,135.284283514789,0
0.368,305.974046806787,134.993101755623,0
0.376,306.322632905956,134.735683616335,0
0.384,306.629505365636,134.511186415313,0
0.392,306.894484375521,134.318918266391,0
0.4,307.1174385752,134.158269592267,0
0.408,307.298280159211,134.02871581548,0
0.416,307.436944044394,133.929830935829,0
0.424,307.533332492536,133.861324760082,0
0.432,307.587440227508,133.82295146401,0
0.44,307.599230907928,133.814597379533,0
0.448,307.568695087122,133.836238808093,0
0.456,307.495835924658,133.887952268137,0
0.464,307.380716405007,133.969881015728,0
0.472,307.223352073144,134.082312491915,0
0.48,307.02383740368,134.225588742688,0
0.488,306.782244777676,134.400181229243,0
